count,item_1,item_2,lift
10,Blackcurrant Shake (Milkshake),Mango Shake (Milkshake),0.6070396735966846
3,Custard Apple (sitaphal),Oreo Shake (Milkshake),0.6054865056818183
1,Blueberry,Mango Shake (Milkshake),0.605142674616695
18,Blue Curacao,Mango Shake (Milkshake),0.605142674616695
5,Belgium Dark Chocolate Brownie Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.6038439472174412
1,Cad-b,Chilli Pineapple,0.6021932612841704
6,Mango Shake (Milkshake),Strawberry Cooler,0.6020072203440697
1,Choco-Chip Banana Shake (Milkshake),Oreo Shake (Milkshake),0.6007928118393235
1,Coffee Brownie Shake (Milkshake),Custard Apple (sitaphal),0.6000316722972973
3,Blue Curacao,Nutella Brownie Shake (Thickshake),0.5980113636363636
2,Nutella Brownie Shake (Milkshake),Strawberry Banana Shake (Milkshake),0.597445600756859
1,Nutella Brownie Shake (Thickshake),Strawberry Cooler,0.5949128591615638
5,Cad-b,Chocolate Brownie Shake (Milkshake),0.5940920066480605
1,Nutella Waffles,Wonder Vanilla Shake (Milkshake),0.5896358543417367
2,Blue Curacao,Fruit-A-List Shake (Milkshake),0.5890858208955224
3,Mango Shake (Milkshake),Nutella Brownie Shake (Thickshake),0.5868050178101285
2,Choco-Chip Banana Shake (Milkshake),Strawberry Shake (Milkshake),0.5841963253244251
13,Strawberry Banana Shake (Milkshake),Waffles,0.5807809460176468
1,Belgium Dark Chocolate Shake (Milkshake),Coffee Shake (Thickshake),0.5805413687436161
10,Blue Curacao,Choco-Chip Brownie Shake (Milkshake),0.5804227941176471
3,Chilli Guava Cooler,Cold Coffee,0.5801857901184156
1,Chocolate Strawberry Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.5782967032967034
24,Cold Coffee,Strawberry Cooler,0.5771796461281649
2,Choco Oreo Shake (Milkshake),Coffee Brownie Shake (Milkshake),0.5753112663225023
1,Blackcurrant Shake (Milkshake),Oreo Shake (Thickshake),0.5747294974213774
4,Coffee Brownie Shake (Thickshake),Waffles,0.5741271544920765
10,Blackcurrant Shake (Milkshake),Chocolate Shake (Milkshake),0.5710453339763684
10,Choco-Chip Brownie Shake (Milkshake),Mango Shake (Milkshake),0.569546046698066
2,Kulfi Nuts Shake (Milkshake),Mango Shake (Milkshake),0.5695460466980659
1,Blueberry,Chocolate Shake (Milkshake),0.5692608173076923
1,Blackcurrant Shake (Milkshake),Kulfi Shake (Milkshake),0.5656068069861173
12,Choco Oreo Shake (Milkshake),Strawberry Shake (Milkshake),0.5645043143584332
2,Choco Oreo Shake (Milkshake),Strawberry Banana Shake (Milkshake),0.563881241163777
1,Cad-b,Chocolate Shake (Thickshake),0.5637553935426276
1,Belgium Dark Chocolate Brownie Shake (Milkshake),Waffle,0.5635876840696117
1,Dry Fruit Shake (Milkshake),Hazelnut Shake (Thickshake),0.562166172106825
1,Snickers Shake (Thickshake),Waffles,0.5621661721068248
4,Chocolate Brownie Shake (Thickshake),Waffles,0.5621661721068248
17,Chilli Guava,Cold Coffee,0.5596118259298194
16,Strawberry Cooler,Waffles,0.5592533940130071
1,Choco-Chip Brownie Shake (Milkshake),Coffee Shake (Milkshake),0.5572058823529412
1,Nutella Brownie Shake (Milkshake),Waffle,0.5568783068783069
1,Cookest N Cream Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.5568783068783069
1,Hazelnut Shake (Milkshake),Strawberry Shake (Thickshake),0.5542174549000488
3,Belgium Dark Chocolate Shake (Thickshake),Mango Shake (Milkshake),0.5532733025066926
24,Hazelnut Shake (Milkshake),Waffles,0.5525728927193365
1,Cad-b,Chocolate Brownie Shake (Thickshake),0.5520104895104895
7,Cad-b,Dry Fruit Shake (Milkshake),0.5503724761884998
18,Classic Lemonade,Strawberry Shake (Milkshake),0.550082671290882
4,Cad-b,Strawberry Cooler,0.5491503315337513
7,Blue Curacao,Nutella Brownie Shake (Milkshake),0.5481770833333334
1,Blue Curacao,Oreo Banana Shake (Milkshake),0.5481770833333334
1,Chilli Guava,Coffee Brownie Shake (Milkshake),0.5447096032202415
6,Cad-b,Hazelnut Shake (Milkshake),0.542590515286761
1,Classic Lemonade,Nutella Waffles,0.5422928295405754
7,Coffee Shake (Milkshake),Cold Coffee,0.5415067374438547
10,Chocolate Shake (Milkshake),Dry Fruit Shake (Milkshake),0.5405443962565624
2,Brownie Nuts Shake (Milkshake),Waffles,0.5396795252225519
1,Chocolate Brownie Shake (Thickshake),Oreo Shake (Milkshake),0.5382102272727273
1,Blackcurrent Shake (Milkshake),Mango Shake (Milkshake),0.5379045996592845
3,Cad-b,Coffee Brownie Shake (Milkshake),0.5370912870912871
2,Chocolate Shake (Milkshake),Kulfi Nuts Shake (Milkshake),0.5357748868778279
3,Cold Coffee,Pan Shake (Milkshake),0.5355561139554608
1,Chilli Guava,Strawberry Banana Shake (Milkshake),0.5338875581231506
7,Chocolate Shake (Milkshake),Kitkat Shake,0.5335331509494688
3,Dates Shake (Milkshake),Waffles,0.5325784788380447
1,Belgium Dark Chocolate Shake (Milkshake),Coffee Shake (Milkshake),0.5321629213483147
1,Chocolate Strawberry Shake (Milkshake),Classic Lemonade,0.5318641212801798
1,Choco-Dip Cookies Shake (Milkshake),Classic Lemonade,0.5318641212801798
1,Blackcurrant Shake (Milkshake),Fruit-A-List Shake (Milkshake),0.5318392364197819
1,Belgium Dark Chocolate Shake (Thickshake),Oreo Brownie Shake (Milkshake),0.5306722689075629
1,Belgium Dark Chocolate Brownie Shake (Thickshake),Strawberry Cooler,0.5305979554684218
3,Cad-b,Strawberry Banana Shake (Milkshake),0.5264205992682814
1,Choco Oreo Shake (Milkshake),Waffle,0.5255930087390761
2,Chocolate Shake (Milkshake),Strawberry Shake (Thickshake),0.520467032967033
3,Choco-Chip Brownie Shake (Milkshake),Strawberry Cooler,0.5196738799146602
1,Cad-b,Nutella Waffles,0.5195392842451666
1,Blue Curacao,Dates Shake (Milkshake),0.5193256578947368
2,Pan Shake (Milkshake),Waffles,0.5189226204063
1,Choco-A-List Shake (Milkshake),Waffles,0.5189226204063
3,Blackcurrant Shake (Thickshake),Waffles,0.5189226204062999
8,Cad-b,Classic Lemonade,0.5157470266959319
4,Cold Coffee,Wonder Vanilla Shake (Thickshake),0.5157207023274807
1,Belgium Dark Chocolate Shake (Milkshake),Oreo Shake (Thickshake),0.514996375498369
17,Chocolate Brownie Shake (Milkshake),Waffles,0.514268605873508
1,Cad-b,Chocolate Strawberry Shake (Milkshake),0.5095481441635288
1,Blackcurrant Shake (Milkshake),Strawberry Shake (Thickshake),0.5090461262875057
1,Coffee Brownie Shake (Milkshake),Strawberry Banana Shake (Milkshake),0.5086361195632719
45,Classic Lemonade,Cold Coffee,0.5081919329504371
7,Choco Oreo Shake (Milkshake),Mango Shake (Milkshake),0.507685240127864
1,Caramel Shake (Milkshake),Chilli Guava,0.5070252910477719
3,Choco Oreo Shake (Milkshake),Nutella Brownie Shake (Milkshake),0.5068218298555377
11,Blue Curacao,Cad-b,0.5060096153846154
1,Blackcurrant Shake (Thickshake),Blue Curacao,0.5060096153846154
1,Chocolate Shake (Milkshake),Oreo Banana Shake (Milkshake),0.5060096153846154
10,Belgium Dark Chocolate Brownie Shake (Milkshake),Strawberry Shake (Milkshake),0.504426545962857
1,Dry Fruit Shake (Milkshake),Fruit-A-List Shake (Milkshake),0.503432392931485
1,Brownie Nuts Shake (Milkshake),Strawberry Shake (Milkshake),0.5024088397790056
1,Caramel Shake (Thickshake),Strawberry Shake (Milkshake),0.5024088397790056
1,Kulfi Nuts Shake (Thickshake),Strawberry Shake (Milkshake),0.5024088397790056
1,Berryblast,Strawberry Shake (Milkshake),0.5024088397790056
1,Coffee Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.5011904761904762
6,Choco-Chip Brownie Shake (Thickshake),Waffles,0.49970326409495547
1,Choco-Chip Brownie Shake (Milkshake),Fruit-A-List Shake (Milkshake),0.49899034240561896
2,Belgium Dark Chocolate Brownie Shake (Thickshake),Classic Lemonade,0.49832314065890715
1,Choco-Dip Cookies Shake (Milkshake),Oreo Shake (Milkshake),0.49680944055944065
3,Belgium Dark Chocolate Shake (Milkshake),Strawberry Cooler,0.4963177504802935
5,Cad-b,Choco Oreo Shake (Milkshake),0.4961892040543726
5,Kulfi Nuts Shake (Milkshake),Waffles,0.49602897538837487
3,Red Velvet Shake,Waffles,0.4936093218498951
45,Cad-b,Cold Coffee,0.48686919450496413
1,Oreo Shake (Thickshake),Wonder Vanilla Shake (Milkshake),0.4850230414746544
11,Mango Shake (Milkshake),Oreo Shake (Milkshake),0.4841141396933561
1,Strawberry Banana Shake (Thickshake),Strawberry Shake (Milkshake),0.4830854228644285
1,Snickers Shake (Milkshake),Strawberry Shake (Milkshake),0.4830854228644285
1,Hazelnut Coffee,Strawberry Shake (Milkshake),0.4830854228644285
1,Caramel Shake (Milkshake),Coffee Brownie Shake (Milkshake),0.4830443651198368
1,Cad-b,Coffee Shake (Thickshake),0.48175460902733636
2,Blackcurrant Shake (Milkshake),Coffee Brownie Shake (Milkshake),0.4815301194611539
1,Blue Curacao,Mango Shake (Thickshake),0.48132621951219523
1,Choco-Chip Brownie Shake (Thickshake),Hazelnut Shake (Milkshake),0.4789533560864619
1,Kulfi Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.4773242630385488
1,Belgium Dark Chocolate Shake (Milkshake),Fruit-A-List Shake (Milkshake),0.47656381016266985
9,Custard Apple (sitaphal),Waffles,0.47432770771513344
2,Chilli Guava,Choco-Chip Brownie Shake (Milkshake),0.4742177722152691
1,Banana Shake (Milkshake),Coffee Brownie Shake (Milkshake),0.4740990990990991
5,Classic Lemonade,Hazelnut Shake (Milkshake),0.47196133628957926
11,Hazelnut Shake (Milkshake),Strawberry Shake (Milkshake),0.47154413289838404
7,Blue Curacao,Hazelnut Shake (Milkshake),0.47146970989761094
3,Choco-Chip Banana Shake (Milkshake),Waffles,0.47065074874059765
1,Coffee Shake (Thickshake),Oreo Shake (Milkshake),0.469710743801653
1,Blackcurrant Shake (Thickshake),Chocolate Shake (Milkshake),0.46708579881656803
2,Belgium Dark Chocolate Brownie Shake (Thickshake),Oreo Shake (Milkshake),0.46547911547911547
1,Banana Shake (Milkshake),Strawberry Banana Shake (Milkshake),0.46467991169977924
2,Cold Coffee,Dry Fruit Waffles,0.46414863209473256
2,Banana Crunch Shake (Milkshake),Cold Coffee,0.46414863209473256
1,Cold Coffee,Pineapple Mojito,0.46414863209473256
1,Classic Lemonade,Hazelnut Shake (Thickshake),0.4609489051094891
3,Chilli Pineapple,Waffles,0.4599541408146749
1,Blue Curacao,Choco Oreo Shake (Thickshake),0.4589389534883721
2,Coffee Shake (Thickshake),Strawberry Shake (Milkshake),0.4567353088900051
17,Nutella Brownie Shake (Milkshake),Waffles,0.4550869012293345
3,Chocolate Brownie Shake (Milkshake),Dry Fruit Shake (Milkshake),0.453766416947213
4,Belgium Dark Chocolate Brownie Shake (Thickshake),Strawberry Shake (Milkshake),0.4526205763774825
1,Choco Chip Brownie (Milkshake),Waffles,0.4497329376854599
4,Coffee Shake (Milkshake),Waffles,0.4497329376854599
1,Fruit-A-List Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.44882729211087424
9,Nutella Brownie Shake (Milkshake),Strawberry Shake (Milkshake),0.44857932123125493
10,Blue Curacao,Oreo Shake (Milkshake),0.4485085227272728
2,Dry Fruit Shake (Milkshake),Strawberry Banana Shake (Milkshake),0.44675457385972844
1,Classic Lemonade,Oreo Shake (Thickshake),0.4460795855898282
1,Chocolate Shake (Milkshake),Mango Shake (Thickshake),0.4443011257035648
12,Choco-Chip Brownie Shake (Milkshake),Strawberry Shake (Milkshake),0.4433019174520638
55,Blue Curacao,Cold Coffee,0.4431974785626786
1,Cad-b,Hazelnut Shake (Thickshake),0.4416083916083916
1,Chilli Pineapple,Mango Shake (Milkshake),0.44010376335759643
7,Classic Lemonade,Oreo Shake (Milkshake),0.43999668214996684
1,Classic Lemonade,Kulfi Shake (Milkshake),0.43899895724713245
1,Custard Apple (sitaphal),Oreo Brownie Shake (Milkshake),0.4353170955882353
4,Oreo Shake (Thickshake),Waffles,0.4352254235665742
8,Belgium Dark Chocolate Shake (Milkshake),Mango Shake (Milkshake),0.4351587772524549
1,Belgium Dark Chocolate Brownie Shake (Milkshake),Belgium Dark Chocolate Shake (Thickshake),0.43476764199655765
5,Blackcurrant Shake (Milkshake),Classic Lemonade,0.43349426812804615
16,Belgium Dark Chocolate Brownie Shake (Milkshake),Waffles,0.4334775302992384
3,Chocolate Shake (Thickshake),Waffles,0.4305953658690574
1,Hazelnut Shake (Thickshake),Oreo Shake (Milkshake),0.43056818181818185
1,Choco Oreo Shake (Milkshake),Nutella Brownie Shake (Thickshake),0.4300306435137895
13,Oreo Brownie Shake (Milkshake),Waffles,0.42989177866992484
1,Belgium Dark Chocolate Shake (Thickshake),Nutella Brownie Shake (Milkshake),0.42959183673469387
17,Choco Oreo Shake (Milkshake),Waffles,0.4295202213849898
3,Belgium Dark Chocolate Brownie Shake (Milkshake),Blackcurrant Shake (Milkshake),0.42931601012199266
3,Chocolate Shake (Milkshake),Custard Apple (sitaphal),0.4269456129807693
2,Chocolate Brownie Shake (Milkshake),Kitkat Shake,0.42655308929208025
9,Classic Lemonade,Mango Shake (Milkshake),0.4240415822131586
1,Choco Oreo Shake (Thickshake),Chocolate Shake (Milkshake),0.4236359570661896
15,Kitkat Shake,Waffles,0.42338874886706473
1,Cold Coffee,Cookest N Cream Shake (Thickshake),0.4219533019043023
1,Blue Curacao,Chocolate Shake (Thickshake),0.4198803191489362
1,Blue Curacao,Coffee Brownie Shake (Thickshake),0.4198803191489362
8,Blue Curacao,Wonder Vanilla Shake (Milkshake),0.4176587301587302
22,Belgium Dark Chocolate Shake (Milkshake),Waffles,0.416887273697196
1,Choco-Chip Brownie Shake (Thickshake),Dry Fruit Shake (Milkshake),0.4164193867457962
3,Chilli Guava,Mango Shake (Milkshake),0.4120120337815797
1,Chocolate Shake (Thickshake),Mango Shake (Milkshake),0.41201203378157963
38,Chocolate Shake (Milkshake),Waffles,0.41081374115498737
4,Hazelnut Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.4105314480741102
5,Classic Lemonade,Dry Fruit Shake (Milkshake),0.41034027161082115
6,Choco Oreo Shake (Milkshake),Chocolate Shake (Milkshake),0.40935609334485734
3,Classic Lemonade,Oreo Brownie Shake (Milkshake),0.40671962215543156
2,Coffee Brownie Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.4063706563706564
1,Green Apple,Strawberry Shake (Milkshake),0.40516841917661744
1,Chocolate Brownie Shake (Thickshake),Mango Shake (Milkshake),0.40342844974446335
26,Oreo Shake (Milkshake),Waffles,0.39862692203938493
2,Strawberry Banana Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.39829706717123936
4,Choco-Chip Brownie Shake (Milkshake),Dry Fruit Shake (Milkshake),0.39682318031069996
5,Belgium Dark Chocolate Brownie Shake (Milkshake),Blue Curacao,0.39627259036144574
1,Cad-b,Fruit-A-List Shake (Milkshake),0.3954702014403507
1,Belgium Dark Chocolate Shake (Milkshake),Waffle,0.39419475655430714
2,Banana Shake (Milkshake),Belgium Dark Chocolate Shake (Milkshake),0.39419475655430714
3,Coffee Brownie Shake (Milkshake),Mango Shake (Milkshake),0.3925249781297481
4,Custard Apple (sitaphal),Strawberry Shake (Milkshake),0.39250690607734806
3,Blue Curacao,Strawberry Banana Shake (Milkshake),0.39207367549668876
1,Hazelnut Shake (Milkshake),Nutella Brownie Shake (Thickshake),0.3918709277071052
30,Belgium Dark Chocolate Shake (Milkshake),Cold Coffee,0.39113648772028026
3,Choco-Dip Cookies Shake (Milkshake),Waffles,0.389191965304725
11,Belgium Dark Chocolate Shake (Milkshake),Strawberry Shake (Milkshake),0.3880967161214229
1,Blue Curacao,Oreo Brownie Shake (Thickshake),0.3869485294117647
1,Blue Curacao,Nutella Waffles,0.3869485294117647
1,Cold Coffee,Snickers Shake (Thickshake),0.38679052674561043
1,Cold Coffee,Kitkat Shake (Milkshake),0.38679052674561043
5,Mango Shake (Milkshake),Nutella Brownie Shake (Milkshake),0.3842175711852032
8,Chilli Guava,Waffles,0.38275143632805103
9,Caramel Shake (Milkshake),Waffles,0.38184872067633385
18,Blackcurrant Shake (Milkshake),Waffles,0.3806517027431792
1,Kulfi Nuts Shake (Milkshake),Oreo Shake (Milkshake),0.3799131016042781
1,Blue Curacao,Chocolate Strawberry Shake (Milkshake),0.37950721153846156
12,Blue Curacao,Chocolate Shake (Milkshake),0.37950721153846156
1,Chocolate Brownie Shake (Thickshake),Chocolate Shake (Milkshake),0.3795072115384615
26,Blackcurrant Shake (Milkshake),Cold Coffee,0.3783029603279951
4,Chocolate Shake (Milkshake),Strawberry Cooler,0.37754085292945394
3,Kitkat Shake,Wonder Vanilla Shake (Milkshake),0.37746563060370597
24,Cad-b,Waffles,0.3773982693864
3,Cold Coffee,Cold Coffee Cooler,0.3763367287254588
2,Belgium Dark Chocolate Shake (Thickshake),Blue Curacao,0.37589285714285714
2,Waffles,Wonder Vanilla Shake (Thickshake),0.37477744807121666
3,Cookest N Cream Shake (Milkshake),Waffles,0.3747774480712166
5,Cold Coffee,Oreo Shake (Thickshake),0.37431341297962306
50,Strawberry Shake (Milkshake),Waffles,0.3727068544354641
3,Blue Curacao,Caramel Shake (Milkshake),0.3723466981132076
5,Belgium Dark Chocolate Shake (Milkshake),Cad-b,0.37214190304077943
3,Chocolate Brownie Shake (Milkshake),Classic Lemonade,0.3720663808058657
2,Banana Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.3712522045855379
1,Waffle,Wonder Vanilla Shake (Milkshake),0.3712522045855379
17,Blue Curacao,Strawberry Shake (Milkshake),0.37070096685082876
5,Classic Lemonade,Wonder Vanilla Shake (Milkshake),0.3658324643726104
1,Blue Curacao,Cookest N Cream Shake (Milkshake),0.3654513888888889
6,Belgium Dark Chocolate Brownie Shake (Thickshake),Waffles,0.3646483278530756
8,Coffee Brownie Shake (Milkshake),Waffles,0.3646483278530756
5,Belgium Dark Chocolate Shake (Milkshake),Oreo Shake (Milkshake),0.36283835546476
3,Chocolate Shake (Milkshake),Strawberry Banana Shake (Milkshake),0.36191416199694343
1,Chilli Guava,Chocolate Brownie Shake (Milkshake),0.3615113061730751
2,Strawberry Shake (Milkshake),Strawberry Shake (Thickshake),0.358863456985004
3,Belgium Dark Chocolate Shake (Thickshake),Strawberry Shake (Milkshake),0.35886345698500394
3,Nutella Brownie Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.3579931972789116
1,Chocolate Shake (Milkshake),Oreo Brownie Shake (Thickshake),0.357183257918552
1,Cold Coffee,Watermelon,0.3570374093036405
2,Cold Coffee,Snickers Shake (Milkshake),0.3570374093036405
1,Choco-A-List Shake (Milkshake),Cold Coffee,0.3570374093036405
4,Dry Fruit Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.3569309029249682
69,Cold Coffee,Strawberry Shake (Milkshake),0.35388127750869114
1,Caramel Shake (Milkshake),Oreo Brownie Shake (Milkshake),0.35044395116537175
1,Chocolate Shake (Milkshake),Chocolate Strawberry Shake (Milkshake),0.3503143491124261
12,Caramel Shake (Milkshake),Cold Coffee,0.3503008544111189
2,Coffee Brownie Shake (Milkshake),Oreo Shake (Milkshake),0.34910933660933663
1,Blackcurrent Shake (Milkshake),Strawberry Shake (Milkshake),0.3488950276243094
2,Chocolate Brownie Shake (Milkshake),Hazelnut Shake (Milkshake),0.34793920935429073
20,Choco Oreo Shake (Milkshake),Cold Coffee,0.34767687797358243
3,Chocolate Brownie Shake (Milkshake),Oreo Shake (Milkshake),0.3475438238891154
21,Classic Lemonade,Waffles,0.34468582815308973
1,Banana Shake (Milkshake),Oreo Brownie Shake (Milkshake),0.34395424836601307
6,Cold Coffee,Waffle,0.34381380155165375
1,Choco-Chip Brownie Shake (Thickshake),Classic Lemonade,0.3414436334144364
1,Dry Fruit Shake (Milkshake),Nutella Brownie Shake (Thickshake),0.3407067709738333
4,Coffee Brownie Shake (Milkshake),Strawberry Shake (Milkshake),0.3394654322831119
19,Waffles,Wonder Vanilla Shake (Milkshake),0.33908435777871976
1,Choco-Chip Brownie Shake (Milkshake),Nutella Brownie Shake (Thickshake),0.3377005347593583
17,Choco-Chip Brownie Shake (Milkshake),Waffles,0.337299703264095
1,Banana Crunch Shake (Milkshake),Waffles,0.3372997032640949
1,Blackcurrant Crunch Shake (Milkshake),Waffles,0.3372997032640949
9,Dry Fruit Shake (Milkshake),Strawberry Shake (Milkshake),0.33543616899191764
3,Belgium Dark Chocolate Brownie Shake (Milkshake),Classic Lemonade,0.3332160759827632
1,Biscoff,Cold Coffee,0.33153473721052323
1,Cold Coffee,Ice Crush Coffee,0.33153473721052323
3,Classic Lemonade,Nutella Brownie Shake (Milkshake),0.32924921793534934
28,Blue Curacao,Waffles,0.32793026706231454
24,Choco-Chip Brownie Shake (Milkshake),Cold Coffee,0.3276343285374583
1,Cad-b,Choco-Chip Brownie Shake (Thickshake),0.3271173271173271
2,Banana Shake (Milkshake),Cad-b,0.3271173271173271
4,Chocolate Brownie Shake (Milkshake),Chocolate Shake (Milkshake),0.3267506036564332
5,Strawberry Cooler,Strawberry Shake (Milkshake),0.3253943262817393
4,Choco-Chip Brownie Shake (Milkshake),Classic Lemonade,0.3253756977243453
1,Belgium Dark Chocolate Shake (Milkshake),Nutella Brownie Shake (Thickshake),0.3225229826353422
1,Blackcurrant Shake (Thickshake),Strawberry Shake (Milkshake),0.3220569485762856
28,Mango Shake (Milkshake),Waffles,0.3217850661463257
6,Choco-Chip Brownie Shake (Milkshake),Chocolate Shake (Milkshake),0.32146493212669686
1,Chilli Guava,Nutella Brownie Shake (Milkshake),0.3199088145896657
1,Belgium Dark Chocolate Shake (Thickshake),Choco-Chip Brownie Shake (Milkshake),0.31840336134453784
1,Blue Curacao,Oreo Shake (Thickshake),0.31829637096774194
3,Blackcurrant Shake (Milkshake),Dry Fruit Shake (Milkshake),0.31720975228598275
1,Kitkat Shake,Strawberry Banana Shake (Milkshake),0.3149713209011056
2,Belgium Dark Chocolate Shake (Milkshake),Oreo Brownie Shake (Milkshake),0.3130370125578322
15,Chocolate Brownie Shake (Milkshake),Cold Coffee,0.3122076000637214
3,Belgium Dark Chocolate Brownie Shake (Milkshake),Oreo Shake (Milkshake),0.3112541073384447
4,Belgium Dark Chocolate Brownie Shake (Milkshake),Mango Shake (Milkshake),0.31107735883910426
1,Choco Chip Brownie (Milkshake),Cold Coffee,0.3094324213964884
7,Belgium Dark Chocolate Shake (Thickshake),Cold Coffee,0.3094324213964883
1,Kulfi Shake (Milkshake),Mango Shake (Milkshake),0.30737405694816256
1,Mango (Milkshake),Waffles,0.3066360938764499
1,Mango Shake (Thickshake),Strawberry Shake (Milkshake),0.30634685352378394
1,Belgium Dark Chocolate Brownie Shake (Thickshake),Dry Fruit Shake (Milkshake),0.3038736065442297
1,Chocolate Shake (Milkshake),Hazelnut Shake (Thickshake),0.3036057692307692
2,Cold Coffee,Green Apple,0.29945073038369846
2,Blackcurrant Shake (Milkshake),Kitkat Shake,0.29818601539853884
1,Banana Shake (Milkshake),Kitkat Shake,0.29358437935843795
7,Banana Shake (Milkshake),Waffles,0.29149357072205734
3,Choco Oreo Shake (Milkshake),Oreo Shake (Milkshake),0.29027068437180803
1,Chocolate Shake (Milkshake),Kulfi Shake (Milkshake),0.2891483516483516
1,Fruit-A-List Shake (Milkshake),Mango Shake (Milkshake),0.2890233669811081
1,Oreo Brownie Shake (Milkshake),Strawberry Cooler,0.2887077110637001
1,Belgium Dark Chocolate Brownie Shake (Thickshake),Belgium Dark Chocolate Shake (Milkshake),0.28765563316125115
1,Chilli Pineapple,Strawberry Shake (Milkshake),0.28545956805625317
9,Coffee Brownie Shake (Milkshake),Cold Coffee,0.2822525465440941
1,Mango Shake (Milkshake),Strawberry Shake (Thickshake),0.2766366512533463
1,Cold Coffee,Pineapple,0.27302860711454857
3,Cold Coffee,Nutella Waffles,0.2730286071145485
1,Belgium Dark Chocolate Brownie Shake (Thickshake),Wonder Vanilla Shake (Milkshake),0.27091377091377095
6,Cad-b,Mango Shake (Milkshake),0.27083308514313625
3,Choco-Dip Cookies Shake (Milkshake),Cold Coffee,0.2677780569777304
3,Chilli Guava,Strawberry Shake (Milkshake),0.2672387445633008
1,Coffee Brownie Shake (Thickshake),Strawberry Shake (Milkshake),0.2672387445633008
6,Chocolate Shake (Milkshake),Classic Lemonade,0.2659320606400899
4,Cold Coffee,Strawberry Shake (Thickshake),0.2652277897684186
25,Cold Coffee,Oreo Shake (Milkshake),0.26372081369018896
1,Belgium Dark Chocolate Shake (Thickshake),Classic Lemonade,0.2633993743482795
1,Banana Shake (Milkshake),Choco Oreo Shake (Milkshake),0.26279650436953805
95,Cold Coffee,Waffles,0.26168617239762365
1,Chocolate Brownie Shake (Thickshake),Strawberry Shake (Milkshake),0.26167127071823204
1,Choco-Chip Brownie Shake (Milkshake),Custard Apple (sitaphal),0.2611902573529412
35,Chocolate Shake (Milkshake),Cold Coffee,0.2603397776172378
13,Dry Fruit Shake (Milkshake),Waffles,0.2602312250702216
2,Cad-b,Oreo Brownie Shake (Milkshake),0.2597696421225833
1,Strawberry Banana Shake (Thickshake),Waffles,0.25946131020315
1,Snickers Shake (Milkshake),Waffles,0.25946131020315
2,Cold Coffee,Oreo Banana Shake (Milkshake),0.25786035116374034
16,Cold Coffee,Hazelnut Shake (Milkshake),0.2534600038742567
3,Belgium Dark Chocolate Shake (Milkshake),Wonder Vanilla Shake (Milkshake),0.25341091492776885
1,Blackcurrant Shake (Milkshake),Chilli Guava,0.2527179350363503
3,Waffle,Waffles,0.24985163204747773
3,Blackcurrant Shake (Milkshake),Cad-b,0.24918341846241535
4,Chocolate Shake (Milkshake),Hazelnut Shake (Milkshake),0.24868731950643214
1,Kitkat Shake,Strawberry Cooler,0.24642833915060594
1,Nutella Waffles,Strawberry Shake (Milkshake),0.2462788430289243
8,Cold Coffee,Strawberry Banana Shake (Milkshake),0.24590656005018943
20,Cold Coffee,Wonder Vanilla Shake (Milkshake),0.24558128682260982
2,Cold Coffee,Dates Shake (Milkshake),0.24428875373406975
1,Chocolate Strawberry Shake (Milkshake),Strawberry Shake (Milkshake),0.24154271143221426
1,Choco-Chip Brownie Shake (Thickshake),Mango Shake (Milkshake),0.239068710959682
1,Mango Shake (Milkshake),Waffle,0.239068710959682
2,Blackcurrant Shake (Thickshake),Cold Coffee,0.2380249395357603
1,Belgium Dark Chocolate Brownie Shake (Milkshake),Strawberry Cooler,0.2365316187027904
8,Cad-b,Strawberry Shake (Milkshake),0.2342232353282077
1,Nutella Brownie Shake (Milkshake),Strawberry Cooler,0.2337157660991858
12,Cold Coffee,Kitkat Shake,0.2330453382902423
4,Choco-Chip Brownie Shake (Thickshake),Cold Coffee,0.22920920103443582
10,Cold Coffee,Oreo Brownie Shake (Milkshake),0.22752383926212377
1,Choco-Chip Brownie Shake (Thickshake),Chocolate Shake (Milkshake),0.22489316239316237
28,Cold Coffee,Mango Shake (Milkshake),0.22139968822235964
1,Banana Shake (Milkshake),Blackcurrant Shake (Milkshake),0.2199582027168234
2,Choco-Chip Banana Shake (Milkshake),Cold Coffee,0.21588308469522446
1,Belgium Dark Chocolate Shake (Milkshake),Strawberry Banana Shake (Milkshake),0.2114554654364164
1,Mocha Coffee,Waffles,0.21081231454005933
3,Cad-b,Wonder Vanilla Shake (Milkshake),0.2102897102897103
1,Hazelnut Shake (Thickshake),Strawberry Shake (Milkshake),0.20933701657458564
4,Belgium Dark Chocolate Shake (Milkshake),Chocolate Shake (Milkshake),0.2046780466724287
